ID,Age,Gender,Military,Citizenship
844,24.0,2.0,2.0,2.0
845,13.0,2.0,,1.0
846,2.0,2.0,,1.0
847,27.0,2.0,2.0,2.0
848,69.0,2.0,2.0,1.0
849,14.0,1.0,,1.0
850,41.0,1.0,2.0,1.0
851,0.0,1.0,,1.0
852,76.0,2.0,2.0,1.0
853,18.0,2.0,2.0,1.0
854,16.0,1.0,,1.0
855,56.0,2.0,2.0,2.0
856,14.0,1.0,,1.0
857,16.0,2.0,,1.0
858,50.0,1.0,2.0,1.0
859,1.0,1.0,,1.0
860,8.0,1.0,,1.0
861,72.0,2.0,2.0,1.0
862,53.0,1.0,2.0,1.0
863,,2.0,,1.0
864,38.0,2.0,2.0,1.0
865,73.0,1.0,2.0,2.0
866,15.0,1.0,,1.0
867,30.0,2.0,2.0,2.0
868,18.0,1.0,2.0,1.0
869,0.0,1.0,,1.0
870,14.0,2.0,,1.0
871,68.0,2.0,2.0,1.0
872,12.0,1.0,,1.0
873,0.0,2.0,,1.0
874,7.0,1.0,,1.0
875,74.0,2.0,2.0,1.0
876,62.0,2.0,2.0,2.0
877,1.0,2.0,,1.0
878,75.0,2.0,2.0,1.0
879,57.0,1.0,2.0,1.0
880,24.0,2.0,2.0,1.0
881,42.0,2.0,2.0,1.0
882,19.0,1.0,2.0,1.0
883,52.0,2.0,2.0,1.0
884,25.0,1.0,2.0,1.0
885,72.0,2.0,2.0,1.0
886,45.0,2.0,2.0,1.0
887,56.0,1.0,2.0,2.0
888,5.0,2.0,,1.0
889,80.0,1.0,1.0,1.0
890,11.0,1.0,,1.0
891,2.0,1.0,,1.0
892,82.0,2.0,2.0,1.0
893,9.0,1.0,,1.0
894,0.0,1.0,,1.0
895,17.0,2.0,2.0,1.0
896,41.0,1.0,2.0,2.0
897,54.0,2.0,2.0,1.0
898,27.0,2.0,2.0,1.0
899,5.0,1.0,,1.0
900,11.0,2.0,,1.0
901,14.0,2.0,,1.0
902,18.0,1.0,2.0,1.0
903,17.0,1.0,2.0,1.0
904,12.0,2.0,,2.0
905,31.0,2.0,2.0,1.0
906,28.0,1.0,2.0,1.0
907,77.0,1.0,1.0,1.0
908,68.0,2.0,2.0,1.0
909,40.0,1.0,2.0,1.0
910,18.0,1.0,2.0,1.0
911,17.0,1.0,2.0,1.0
912,8.0,1.0,,2.0
913,13.0,1.0,,1.0
914,41.0,1.0,2.0,1.0
915,16.0,2.0,,1.0
916,10.0,2.0,,1.0
917,82.0,2.0,2.0,1.0
918,0.0,2.0,,1.0
919,14.0,1.0,,1.0
920,56.0,2.0,2.0,1.0
921,26.0,1.0,2.0,1.0
922,7.0,1.0,,1.0
923,1.0,1.0,,1.0
924,42.0,2.0,2.0,1.0
925,73.0,1.0,1.0,1.0
926,4.0,2.0,,1.0
927,9.0,1.0,,1.0
928,52.0,2.0,2.0,1.0
929,71.0,1.0,1.0,1.0
930,19.0,1.0,2.0,1.0
931,16.0,2.0,,1.0
932,15.0,1.0,,1.0
933,30.0,2.0,2.0,1.0
934,9.0,1.0,,1.0
935,9.0,1.0,,1.0
936,29.0,1.0,1.0,1.0
937,19.0,1.0,2.0,1.0
938,7.0,2.0,,1.0
939,19.0,1.0,2.0,1.0
940,3.0,1.0,,1.0
941,21.0,2.0,2.0,1.0
942,17.0,1.0,2.0,2.0
943,78.0,1.0,1.0,1.0
944,54.0,2.0,2.0,1.0
945,10.0,1.0,,1.0
946,8.0,1.0,,2.0
947,8.0,1.0,,1.0
948,14.0,2.0,,1.0
949,67.0,2.0,2.0,1.0
950,38.0,1.0,1.0,1.0
951,6.0,1.0,,1.0
952,9.0,2.0,,1.0
953,1.0,2.0,,1.0
954,55.0,1.0,2.0,1.0
955,34.0,1.0,2.0,2.0
956,56.0,2.0,2.0,1.0
957,18.0,2.0,2.0,1.0
958,42.0,1.0,2.0,1.0
959,28.0,1.0,2.0,1.0
960,63.0,2.0,2.0,1.0
961,51.0,1.0,2.0,1.0
962,51.0,2.0,2.0,1.0
963,80.0,1.0,1.0,1.0
964,62.0,2.0,2.0,1.0
965,77.0,1.0,2.0,2.0
966,26.0,2.0,2.0,1.0
967,,2.0,,1.0
968,72.0,1.0,1.0,1.0
969,30.0,2.0,2.0,1.0
970,3.0,1.0,,1.0
971,26.0,2.0,2.0,1.0
972,79.0,1.0,2.0,1.0
973,9.0,2.0,,1.0
974,37.0,2.0,2.0,1.0
975,3.0,2.0,,1.0
976,41.0,1.0,2.0,1.0
977,40.0,1.0,2.0,1.0
978,44.0,2.0,2.0,1.0
979,18.0,1.0,2.0,1.0
980,26.0,1.0,2.0,2.0
981,79.0,2.0,2.0,1.0
982,53.0,2.0,2.0,1.0
983,16.0,2.0,,1.0
984,29.0,2.0,2.0,1.0
985,11.0,2.0,,1.0
986,60.0,2.0,2.0,1.0
987,66.0,1.0,2.0,1.0
988,38.0,2.0,2.0,2.0
989,3.0,1.0,,1.0
990,60.0,1.0,2.0,1.0
991,32.0,2.0,2.0,1.0
992,15.0,1.0,,1.0
993,75.0,2.0,2.0,1.0
994,80.0,2.0,2.0,1.0
995,18.0,1.0,2.0,1.0
996,62.0,2.0,2.0,2.0
997,8.0,2.0,,1.0
998,59.0,1.0,1.0,1.0
999,64.0,1.0,2.0,1.0
1000,53.0,1.0,1.0,1.0
1001,53.0,1.0,2.0,1.0
1002,40.0,1.0,2.0,1.0
1003,78.0,1.0,1.0,1.0
1004,18.0,1.0,2.0,1.0
1005,14.0,2.0,,1.0
1006,6.0,1.0,,1.0
1007,4.0,2.0,,1.0
1008,11.0,2.0,,1.0
1009,39.0,2.0,2.0,1.0
1010,85.0,2.0,2.0,1.0
1011,25.0,2.0,2.0,1.0
1012,13.0,1.0,,1.0
1013,28.0,2.0,2.0,2.0
1014,18.0,1.0,2.0,1.0
1015,10.0,1.0,,1.0
1016,0.0,2.0,,1.0
1017,10.0,2.0,,1.0
1018,22.0,2.0,2.0,1.0
1019,16.0,2.0,,1.0
1020,13.0,2.0,,1.0
1021,85.0,1.0,1.0,1.0
1022,33.0,1.0,2.0,2.0
1023,1.0,2.0,,1.0
1024,20.0,2.0,2.0,1.0
1025,53.0,1.0,1.0,1.0
1026,62.0,2.0,2.0,1.0
1027,2.0,2.0,,1.0
1028,46.0,1.0,2.0,2.0
1029,68.0,1.0,1.0,1.0
1030,69.0,2.0,2.0,1.0
1031,65.0,1.0,2.0,1.0
1032,51.0,1.0,2.0,2.0
1033,45.0,2.0,2.0,1.0
1034,81.0,2.0,2.0,1.0
1035,52.0,2.0,2.0,1.0
1036,7.0,1.0,,1.0
1037,12.0,2.0,,1.0
1038,70.0,1.0,2.0,1.0
1039,9.0,2.0,,1.0
1040,15.0,1.0,,1.0
1041,41.0,2.0,2.0,1.0
1042,16.0,1.0,,2.0
1043,62.0,2.0,2.0,1.0
1044,57.0,2.0,2.0,1.0
1045,61.0,2.0,2.0,1.0
1046,50.0,1.0,1.0,1.0
1047,33.0,2.0,2.0,1.0
1048,78.0,2.0,2.0,1.0
1049,0.0,2.0,,1.0
1050,36.0,2.0,2.0,2.0
1051,17.0,1.0,2.0,1.0
1052,74.0,2.0,2.0,2.0
1053,14.0,1.0,,1.0
1054,42.0,2.0,2.0,2.0
1055,2.0,1.0,,1.0
1056,35.0,1.0,2.0,1.0
1057,17.0,2.0,2.0,2.0
1058,61.0,1.0,2.0,2.0
1059,85.0,2.0,2.0,1.0
1060,16.0,1.0,,1.0
1061,75.0,1.0,2.0,1.0
1062,17.0,2.0,2.0,1.0
1063,24.0,2.0,2.0,2.0
1064,14.0,2.0,,1.0
1065,73.0,1.0,2.0,2.0
1066,19.0,1.0,2.0,2.0
1067,33.0,2.0,2.0,1.0
1068,33.0,1.0,2.0,1.0
1069,6.0,2.0,,1.0
1070,19.0,2.0,2.0,1.0
1071,34.0,1.0,2.0,1.0
1072,17.0,2.0,2.0,1.0
1073,10.0,2.0,,1.0
1074,1.0,1.0,,1.0
1075,19.0,1.0,2.0,2.0
1076,19.0,1.0,2.0,1.0
1077,84.0,1.0,1.0,1.0
1078,13.0,2.0,,1.0
1079,16.0,1.0,,2.0
1080,,2.0,,1.0
1081,13.0,2.0,,1.0
1082,4.0,2.0,,1.0
1083,0.0,2.0,,1.0
1084,16.0,2.0,,1.0
1085,61.0,1.0,2.0,1.0
1086,6.0,2.0,,1.0
1087,14.0,1.0,,1.0
1088,85.0,2.0,2.0,1.0
1089,14.0,2.0,,1.0
1090,45.0,2.0,2.0,1.0
1091,8.0,2.0,,2.0
1092,66.0,2.0,2.0,2.0
1093,42.0,2.0,2.0,1.0
1094,18.0,2.0,2.0,1.0
1095,76.0,1.0,1.0,1.0
1096,39.0,1.0,2.0,2.0
1097,14.0,1.0,,1.0
1098,25.0,1.0,2.0,1.0
1099,1.0,1.0,,1.0
1100,2.0,1.0,,1.0
1101,77.0,1.0,2.0,1.0
1102,20.0,2.0,2.0,2.0
1103,7.0,1.0,,1.0
1104,44.0,2.0,2.0,1.0
1105,15.0,2.0,,1.0
1106,72.0,1.0,1.0,1.0
1107,0.0,1.0,,1.0
1108,19.0,1.0,2.0,1.0
1109,19.0,1.0,2.0,1.0
1110,55.0,2.0,2.0,1.0
1111,3.0,1.0,,1.0
1112,20.0,2.0,2.0,1.0
1113,4.0,1.0,,1.0
1114,1.0,2.0,,1.0
1115,9.0,2.0,,1.0
1116,40.0,1.0,2.0,2.0
1117,47.0,1.0,2.0,1.0
1118,52.0,1.0,1.0,1.0
1119,84.0,2.0,2.0,1.0
1120,55.0,2.0,2.0,1.0
1121,15.0,2.0,,1.0
1122,45.0,2.0,2.0,1.0
1123,19.0,2.0,2.0,1.0
1124,15.0,2.0,,1.0
1125,27.0,2.0,2.0,1.0
1126,9.0,1.0,,1.0
1127,28.0,2.0,2.0,1.0
1128,59.0,2.0,2.0,1.0
1129,,1.0,,1.0
1130,65.0,2.0,2.0,1.0
1131,28.0,2.0,2.0,1.0
1132,44.0,1.0,2.0,1.0
1133,17.0,1.0,2.0,1.0
1134,5.0,2.0,,1.0
1135,72.0,1.0,2.0,1.0
1136,12.0,1.0,,1.0
1137,73.0,2.0,2.0,1.0
1138,19.0,2.0,2.0,1.0
1139,65.0,2.0,2.0,1.0
1140,17.0,1.0,2.0,2.0
1141,51.0,2.0,2.0,2.0
1142,13.0,1.0,,1.0
1143,16.0,1.0,,1.0
1144,68.0,2.0,2.0,1.0
1145,13.0,2.0,,1.0
1146,1.0,2.0,,2.0
1147,1.0,2.0,,1.0
1148,71.0,2.0,2.0,1.0
1149,16.0,2.0,,1.0
1150,48.0,2.0,2.0,1.0
1151,2.0,1.0,,1.0
1152,17.0,2.0,2.0,1.0
1153,3.0,2.0,,1.0
1154,32.0,1.0,2.0,1.0
1155,40.0,1.0,2.0,1.0
1156,16.0,1.0,,1.0
1157,11.0,1.0,,1.0
1158,49.0,1.0,2.0,1.0
1159,19.0,1.0,2.0,1.0
1160,18.0,2.0,2.0,1.0
1161,57.0,1.0,1.0,1.0
1162,8.0,2.0,,2.0
1163,46.0,2.0,2.0,2.0
1164,,1.0,,1.0
1165,0.0,2.0,,1.0
1166,46.0,1.0,2.0,2.0
1167,40.0,1.0,2.0,1.0
1168,19.0,2.0,2.0,1.0
1169,9.0,2.0,,1.0
1170,65.0,2.0,2.0,1.0
1171,62.0,1.0,1.0,1.0
1172,7.0,1.0,,1.0
1173,68.0,1.0,1.0,1.0
1174,12.0,1.0,,1.0
1175,0.0,1.0,,1.0
1176,0.0,1.0,,1.0
1177,82.0,1.0,2.0,1.0
1178,21.0,2.0,2.0,1.0
1179,60.0,2.0,2.0,1.0
1180,4.0,1.0,,1.0
1181,14.0,1.0,,2.0
1182,30.0,2.0,2.0,1.0
1183,32.0,1.0,2.0,1.0
1184,22.0,1.0,2.0,1.0
1185,14.0,1.0,,1.0
1186,17.0,2.0,2.0,1.0
1187,12.0,1.0,,1.0
1188,14.0,1.0,,1.0
1189,51.0,1.0,2.0,1.0
1190,26.0,2.0,2.0,1.0
1191,4.0,1.0,,1.0
1192,74.0,1.0,2.0,1.0
1193,17.0,2.0,2.0,2.0
1194,22.0,1.0,1.0,1.0
1195,61.0,1.0,1.0,1.0
1196,52.0,2.0,2.0,1.0
1197,40.0,2.0,2.0,2.0
1198,1.0,1.0,,1.0
1199,0.0,1.0,,1.0
1200,6.0,1.0,,1.0
1201,48.0,2.0,2.0,1.0
1202,61.0,2.0,2.0,1.0
1203,75.0,1.0,2.0,1.0
1204,0.0,2.0,,1.0
1205,16.0,2.0,,2.0
1206,13.0,1.0,,1.0
1207,50.0,1.0,1.0,1.0
1208,19.0,1.0,2.0,1.0
1209,3.0,2.0,,1.0
1210,56.0,2.0,2.0,1.0
1211,16.0,2.0,,1.0
1212,47.0,2.0,2.0,1.0
1213,17.0,2.0,2.0,1.0
1214,2.0,1.0,,1.0
1215,1.0,2.0,,1.0
1216,16.0,2.0,,2.0
1217,14.0,1.0,,2.0
1218,9.0,1.0,,1.0
1219,44.0,2.0,2.0,1.0
1220,42.0,2.0,2.0,2.0
1221,47.0,2.0,2.0,1.0
1222,17.0,1.0,2.0,2.0
1223,13.0,2.0,,1.0
1224,13.0,2.0,,1.0
1225,9.0,1.0,,1.0
1226,60.0,1.0,1.0,1.0
1227,53.0,2.0,2.0,1.0
1228,13.0,2.0,,1.0
1229,85.0,2.0,2.0,1.0
1230,19.0,1.0,2.0,1.0
1231,28.0,1.0,2.0,1.0
1232,20.0,2.0,2.0,1.0
1233,0.0,2.0,,1.0
1234,,2.0,,1.0
1235,11.0,2.0,,1.0
1236,22.0,1.0,2.0,1.0
1237,21.0,2.0,2.0,1.0
1238,10.0,1.0,,1.0
1239,39.0,2.0,2.0,1.0
1240,19.0,1.0,1.0,1.0
1241,16.0,1.0,,1.0
1242,20.0,1.0,2.0,1.0
1243,45.0,2.0,2.0,1.0
1244,66.0,1.0,1.0,1.0
1245,43.0,1.0,2.0,1.0
1246,39.0,1.0,2.0,2.0
1247,1.0,1.0,,1.0
1248,4.0,2.0,,1.0
1249,17.0,1.0,2.0,2.0
1250,14.0,2.0,,1.0
1251,71.0,1.0,1.0,1.0
1252,42.0,1.0,2.0,1.0
1253,47.0,1.0,2.0,1.0
1254,0.0,2.0,,1.0
1255,68.0,2.0,2.0,1.0
1256,1.0,1.0,,1.0
1257,49.0,2.0,2.0,1.0
1258,12.0,1.0,,2.0
1259,2.0,2.0,,1.0
1260,80.0,1.0,1.0,1.0
1261,10.0,1.0,,1.0
1262,85.0,2.0,2.0,1.0
1263,48.0,1.0,2.0,2.0
1264,40.0,2.0,2.0,1.0
1265,9.0,1.0,,1.0
1266,5.0,2.0,,1.0
1267,22.0,2.0,2.0,1.0
1268,67.0,2.0,2.0,1.0
1269,13.0,2.0,,1.0
1270,25.0,2.0,2.0,1.0
1271,6.0,2.0,,1.0
1272,12.0,1.0,,1.0
1273,73.0,2.0,2.0,1.0
1274,44.0,2.0,2.0,1.0
1275,17.0,1.0,2.0,2.0
1276,70.0,2.0,1.0,1.0
1277,19.0,1.0,2.0,2.0
1278,55.0,1.0,1.0,1.0
1279,72.0,1.0,2.0,1.0
1280,78.0,2.0,2.0,1.0
1281,27.0,2.0,2.0,1.0
1282,,1.0,,1.0
1283,67.0,1.0,2.0,1.0
1284,36.0,2.0,2.0,1.0
1285,85.0,2.0,2.0,1.0
1286,3.0,2.0,,1.0
1287,17.0,2.0,2.0,2.0
1288,20.0,1.0,2.0,2.0
1289,0.0,2.0,,1.0
1290,54.0,2.0,2.0,1.0
1291,0.0,1.0,,1.0
1292,32.0,2.0,2.0,1.0
1293,15.0,1.0,,1.0
1294,14.0,1.0,,1.0
1295,60.0,1.0,1.0,1.0
1296,79.0,2.0,2.0,1.0
1297,79.0,1.0,2.0,2.0
1298,0.0,1.0,,1.0
1299,85.0,1.0,2.0,1.0
1300,11.0,2.0,,1.0
1301,43.0,1.0,2.0,1.0
1302,12.0,1.0,,1.0
1303,1.0,1.0,,1.0
1304,0.0,2.0,,1.0
1305,64.0,1.0,2.0,2.0
1306,62.0,2.0,2.0,1.0
1307,42.0,2.0,2.0,1.0
1308,4.0,1.0,,1.0
1309,22.0,2.0,2.0,1.0
1310,6.0,1.0,,1.0
1311,13.0,1.0,,1.0
1312,22.0,2.0,2.0,1.0
1313,0.0,1.0,,1.0
1314,14.0,2.0,,2.0
1315,54.0,1.0,1.0,1.0
1316,65.0,2.0,2.0,1.0
1317,0.0,1.0,,1.0
1318,4.0,2.0,,1.0
1319,10.0,1.0,,1.0
1320,2.0,1.0,,1.0
1321,7.0,1.0,,1.0
1322,33.0,1.0,2.0,2.0
1323,18.0,2.0,2.0,1.0
1324,9.0,1.0,,1.0
1325,38.0,1.0,2.0,1.0
1326,1.0,2.0,,1.0
1327,3.0,1.0,,1.0
1328,54.0,1.0,1.0,1.0
1329,46.0,1.0,2.0,1.0
1330,17.0,1.0,2.0,1.0
1331,25.0,1.0,2.0,2.0
1332,63.0,2.0,2.0,1.0
1333,50.0,2.0,2.0,1.0
1334,11.0,1.0,,1.0
1335,17.0,1.0,2.0,1.0
1336,37.0,2.0,2.0,1.0
1337,10.0,1.0,,2.0
1338,0.0,2.0,,1.0
1339,66.0,2.0,2.0,1.0
1340,16.0,1.0,,1.0
1341,7.0,1.0,,1.0
1342,78.0,2.0,2.0,1.0
1343,72.0,2.0,2.0,1.0
1344,19.0,2.0,2.0,1.0
1345,6.0,2.0,,1.0
1346,85.0,1.0,2.0,1.0
1347,12.0,1.0,,2.0
1348,4.0,1.0,,1.0
1349,16.0,1.0,,1.0
1350,12.0,2.0,,1.0
1351,81.0,2.0,2.0,1.0
1352,67.0,1.0,1.0,1.0
1353,48.0,2.0,2.0,2.0
1354,16.0,2.0,,1.0
1355,0.0,2.0,,1.0
1356,35.0,1.0,2.0,2.0
1357,50.0,2.0,2.0,1.0
1358,75.0,2.0,1.0,1.0
1359,11.0,2.0,,1.0
1360,12.0,2.0,,1.0
1361,14.0,2.0,,2.0
1362,79.0,2.0,2.0,1.0
1363,17.0,1.0,2.0,1.0
1364,53.0,1.0,2.0,1.0
1365,78.0,2.0,2.0,1.0
1366,35.0,1.0,2.0,1.0
1367,2.0,2.0,,1.0
1368,81.0,2.0,2.0,1.0
1369,15.0,1.0,,1.0
1370,1.0,2.0,,1.0
1371,10.0,2.0,,1.0
1372,27.0,2.0,2.0,1.0
1373,18.0,1.0,2.0,1.0
1374,75.0,1.0,1.0,9.0
1375,18.0,1.0,2.0,2.0
1376,6.0,1.0,,1.0
1377,14.0,2.0,,1.0
1378,28.0,1.0,2.0,2.0
1379,79.0,1.0,1.0,1.0
1380,12.0,2.0,,1.0
1381,17.0,2.0,2.0,1.0
1382,84.0,1.0,1.0,1.0
1383,36.0,1.0,1.0,1.0
1384,71.0,1.0,1.0,1.0
1385,24.0,2.0,2.0,1.0
1386,57.0,1.0,2.0,2.0
1387,25.0,2.0,2.0,1.0
1388,45.0,1.0,2.0,1.0
1389,10.0,1.0,,1.0
1390,13.0,2.0,,1.0
1391,35.0,2.0,1.0,1.0
1392,84.0,2.0,2.0,1.0
1393,60.0,1.0,2.0,1.0
1394,85.0,1.0,2.0,1.0
1395,13.0,2.0,,1.0
1396,9.0,2.0,,1.0
1397,65.0,2.0,2.0,1.0
1398,80.0,2.0,2.0,1.0
1399,1.0,1.0,,1.0
1400,85.0,2.0,2.0,1.0
1401,14.0,1.0,,1.0
1402,0.0,1.0,,1.0
1403,2.0,2.0,,1.0
1404,14.0,2.0,,2.0
1405,38.0,2.0,2.0,1.0
1406,16.0,2.0,,2.0
1407,79.0,1.0,2.0,1.0
1408,1.0,2.0,,1.0
1409,37.0,2.0,2.0,2.0
1410,49.0,1.0,1.0,1.0
1411,77.0,2.0,2.0,1.0
1412,43.0,1.0,2.0,1.0
1413,7.0,2.0,,1.0
1414,11.0,2.0,,1.0
1415,7.0,1.0,,1.0
1416,32.0,1.0,1.0,1.0
1417,38.0,1.0,2.0,1.0
1418,16.0,2.0,,1.0
1419,32.0,1.0,2.0,1.0
1420,7.0,1.0,,1.0
1421,3.0,2.0,,1.0
1422,0.0,2.0,,1.0
1423,57.0,2.0,2.0,1.0
1424,85.0,2.0,2.0,1.0
1425,0.0,2.0,,1.0
1426,9.0,1.0,,1.0
1427,4.0,2.0,,1.0
1428,40.0,1.0,2.0,1.0
1429,44.0,2.0,2.0,1.0
1430,54.0,1.0,2.0,1.0
1431,59.0,2.0,2.0,1.0
1432,15.0,2.0,,1.0
1433,26.0,1.0,2.0,1.0
1434,0.0,1.0,,1.0
1435,7.0,1.0,,1.0
1436,73.0,2.0,2.0,2.0
1437,0.0,1.0,,1.0
1438,43.0,1.0,1.0,1.0
1439,73.0,2.0,2.0,1.0
1440,19.0,1.0,2.0,1.0
1441,40.0,1.0,2.0,2.0
1442,68.0,2.0,2.0,2.0
1443,44.0,2.0,2.0,1.0
1444,15.0,1.0,,1.0
1445,56.0,2.0,2.0,1.0
1446,13.0,2.0,,1.0
1447,39.0,2.0,2.0,1.0
1448,21.0,2.0,2.0,1.0
1449,55.0,2.0,2.0,1.0
1450,2.0,2.0,,1.0
1451,3.0,2.0,,1.0
1452,0.0,1.0,,1.0
1453,50.0,1.0,2.0,1.0
1454,9.0,1.0,,1.0
1455,33.0,1.0,2.0,1.0
1456,7.0,2.0,,1.0
1457,0.0,2.0,,1.0
1458,24.0,2.0,2.0,1.0
1459,4.0,1.0,,1.0
1460,9.0,1.0,,1.0
1461,33.0,1.0,2.0,1.0
1462,27.0,1.0,2.0,1.0
1463,71.0,1.0,1.0,1.0
1464,61.0,1.0,2.0,2.0
1465,64.0,2.0,2.0,1.0
1466,8.0,1.0,,1.0
1467,29.0,1.0,2.0,1.0
1468,2.0,2.0,,1.0
1469,65.0,2.0,2.0,1.0
1470,45.0,2.0,2.0,1.0
1471,19.0,2.0,2.0,1.0
1472,47.0,1.0,2.0,1.0
1473,62.0,1.0,2.0,1.0
1474,0.0,1.0,,1.0
1475,66.0,1.0,2.0,2.0
1476,14.0,2.0,,1.0
1477,84.0,1.0,1.0,1.0
1478,85.0,2.0,2.0,1.0
1479,19.0,1.0,2.0,2.0
1480,33.0,2.0,2.0,1.0
1481,30.0,1.0,2.0,1.0
1482,37.0,1.0,1.0,1.0
1483,7.0,2.0,,1.0
1484,4.0,1.0,,1.0
1485,9.0,1.0,,1.0
1486,32.0,2.0,2.0,1.0
1487,37.0,2.0,2.0,1.0
1488,83.0,2.0,2.0,1.0
1489,83.0,2.0,2.0,1.0
1490,13.0,2.0,,1.0
1491,17.0,2.0,2.0,2.0
1492,6.0,2.0,,1.0
1493,,2.0,,1.0
1494,2.0,1.0,,1.0
1495,41.0,1.0,1.0,1.0
1496,12.0,2.0,,1.0
1497,3.0,1.0,,1.0
1498,59.0,1.0,2.0,1.0
1499,8.0,1.0,,1.0
1500,29.0,2.0,2.0,1.0
1501,50.0,1.0,1.0,1.0
1502,41.0,2.0,2.0,1.0
1503,,1.0,,2.0
1504,8.0,2.0,,1.0
1505,80.0,1.0,1.0,1.0
1506,85.0,1.0,2.0,1.0
1507,77.0,2.0,2.0,1.0
1508,65.0,2.0,2.0,1.0
1509,36.0,1.0,2.0,2.0
1510,0.0,2.0,,1.0
1511,66.0,1.0,2.0,1.0
1512,2.0,2.0,,1.0
1513,17.0,1.0,2.0,1.0
1514,64.0,1.0,1.0,1.0
1515,0.0,1.0,,1.0
1516,0.0,1.0,,1.0
1517,,2.0,,2.0
1518,2.0,2.0,,1.0
1519,11.0,1.0,,1.0
1520,46.0,2.0,2.0,1.0
1521,7.0,1.0,,1.0
1522,7.0,1.0,,1.0
1523,13.0,1.0,,1.0
1524,26.0,2.0,2.0,1.0
1525,72.0,2.0,2.0,1.0
1526,23.0,2.0,2.0,1.0
1527,17.0,2.0,2.0,1.0
1528,,1.0,,1.0
1529,46.0,1.0,2.0,1.0
1530,13.0,2.0,,1.0
1531,71.0,1.0,1.0,1.0
1532,85.0,1.0,2.0,2.0
1533,51.0,1.0,2.0,1.0
1534,60.0,1.0,1.0,1.0
1535,16.0,2.0,,1.0
1536,33.0,1.0,2.0,1.0
1537,16.0,2.0,,1.0
1538,31.0,2.0,2.0,2.0
1539,2.0,2.0,,1.0
1540,2.0,2.0,,1.0
1541,61.0,2.0,2.0,1.0
1542,15.0,1.0,,1.0
1543,39.0,1.0,1.0,1.0
1544,,2.0,,1.0
1545,23.0,2.0,2.0,2.0
1546,57.0,2.0,2.0,1.0
1547,,1.0,,1.0
1548,85.0,2.0,2.0,1.0
1549,0.0,2.0,,1.0
1550,24.0,2.0,2.0,1.0
1551,38.0,1.0,2.0,7.0
1552,60.0,2.0,2.0,1.0
1553,18.0,1.0,2.0,2.0
1554,48.0,2.0,2.0,2.0
1555,50.0,2.0,2.0,1.0
1556,8.0,1.0,,1.0
1557,16.0,2.0,,1.0
1558,68.0,1.0,1.0,1.0
1559,6.0,1.0,,2.0
1560,12.0,1.0,,1.0
1561,80.0,2.0,2.0,1.0
1562,12.0,1.0,,1.0
1563,10.0,1.0,,1.0
1564,0.0,1.0,,1.0
1565,23.0,2.0,2.0,2.0
1566,71.0,2.0,2.0,1.0
1567,16.0,2.0,,2.0
1568,19.0,1.0,2.0,1.0
1569,13.0,1.0,,1.0
1570,19.0,2.0,2.0,1.0
1571,65.0,1.0,1.0,1.0
1572,8.0,1.0,,1.0
1573,45.0,1.0,2.0,1.0
1574,80.0,2.0,2.0,1.0
1575,,2.0,,1.0
1576,19.0,2.0,2.0,1.0
1577,19.0,2.0,2.0,1.0
1578,70.0,1.0,1.0,1.0
1579,14.0,1.0,,2.0
1580,26.0,1.0,2.0,2.0
1581,34.0,2.0,2.0,2.0
1582,19.0,2.0,2.0,1.0
1583,54.0,2.0,2.0,2.0
1584,19.0,1.0,2.0,2.0
1585,24.0,2.0,2.0,2.0
1586,45.0,2.0,2.0,1.0
1587,19.0,2.0,2.0,1.0
1588,35.0,1.0,2.0,2.0
1589,52.0,2.0,2.0,1.0
1590,54.0,1.0,1.0,1.0
1591,2.0,2.0,,1.0
1592,63.0,2.0,2.0,1.0
1593,65.0,1.0,2.0,2.0
1594,0.0,1.0,,1.0
1595,18.0,2.0,2.0,1.0
1596,18.0,1.0,2.0,1.0
1597,17.0,2.0,2.0,1.0
1598,85.0,2.0,2.0,1.0
1599,,2.0,,1.0
1600,60.0,1.0,2.0,1.0
1601,4.0,1.0,,1.0
1602,65.0,2.0,2.0,1.0
1603,20.0,2.0,2.0,2.0
1604,15.0,1.0,,1.0
1605,50.0,2.0,2.0,1.0
1606,,2.0,,1.0
1607,0.0,2.0,,1.0
1608,72.0,2.0,2.0,1.0
1609,60.0,2.0,2.0,1.0
1610,9.0,1.0,,1.0
1611,8.0,1.0,,1.0
1612,0.0,1.0,,1.0
1613,,2.0,,1.0
1614,62.0,2.0,2.0,1.0
1615,0.0,2.0,,1.0
1616,62.0,2.0,2.0,1.0
1617,46.0,2.0,2.0,1.0
1618,45.0,1.0,2.0,2.0
1619,40.0,1.0,2.0,1.0
1620,46.0,2.0,2.0,1.0
1621,5.0,1.0,,1.0
1622,40.0,1.0,2.0,2.0
1623,81.0,1.0,2.0,1.0
1624,47.0,2.0,2.0,1.0
1625,85.0,2.0,2.0,1.0
1626,14.0,2.0,,1.0
1627,46.0,1.0,2.0,1.0
1628,78.0,2.0,2.0,1.0
1629,73.0,1.0,1.0,1.0
1630,17.0,2.0,2.0,2.0
1631,85.0,2.0,2.0,1.0
1632,10.0,2.0,,1.0
1633,19.0,1.0,2.0,2.0
1634,75.0,2.0,2.0,1.0
1635,19.0,1.0,2.0,1.0
1636,7.0,1.0,,1.0
1637,1.0,1.0,,1.0
1638,62.0,1.0,2.0,1.0
1639,,1.0,,1.0
